rk,player,age,team,pos,g,gs,mp,fg,fga,fg_percent,3p,3pa,3p_percent,2p,2pa,2p_percent,efg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,awards,year,player_id
217.0,Malachi Flynn,25.0,3TM,PG,69.0,0.0,876.0,5.6,13.4,0.418,2.3,6.9,0.331,3.3,6.4,0.513,0.505,2.1,2.9,0.732,0.9,3.8,4.7,5.3,1.6,0.3,2.6,2.7,15.6,,2024,flynnma01
217.0,Malachi Flynn,25.0,TOR,PG,31.0,0.0,474.0,4.3,10.4,0.409,2.1,6.1,0.35,2.1,4.3,0.491,0.511,1.3,1.7,0.773,1.0,3.9,4.9,5.5,1.4,0.5,2.5,3.2,11.9,,2024,flynnma01
217.0,Malachi Flynn,25.0,NYK,PG,14.0,0.0,60.0,5.4,13.8,0.391,2.4,7.8,0.308,3.0,6.0,0.5,0.478,5.4,6.6,0.818,0.0,3.6,3.6,3.6,0.6,0.0,1.8,1.8,18.6,,2024,flynnma01
217.0,Malachi Flynn,25.0,DET,PG,24.0,0.0,342.0,7.5,17.4,0.43,2.5,8.0,0.316,4.9,9.4,0.528,0.503,2.7,4.0,0.684,0.8,3.7,4.5,5.4,2.0,0.2,2.8,2.2,20.2,,2024,flynnma01
218.0,Kelly Olynyk,32.0,2TM,C,78.0,27.0,1759.0,5.6,10.2,0.555,1.2,3.2,0.387,4.4,7.0,0.632,0.616,3.1,3.7,0.833,2.2,6.2,8.4,7.1,1.5,0.6,3.1,4.7,15.6,,2024,olynyke01
218.0,Kelly Olynyk,32.0,UTA,C,50.0,8.0,1019.0,5.1,9.1,0.562,1.3,3.0,0.429,3.9,6.1,0.626,0.632,2.8,3.4,0.842,2.2,6.7,9.0,7.7,1.3,0.4,2.9,4.7,14.3,,2024,olynyke01
218.0,Kelly Olynyk,32.0,TOR,C,28.0,19.0,740.0,6.4,11.6,0.548,1.2,3.5,0.338,5.2,8.2,0.637,0.598,3.4,4.1,0.824,2.2,5.4,7.6,6.2,1.8,0.9,3.5,4.8,17.3,,2024,olynyke01
219.0,Malaki Branham,20.0,SAS,PG,75.0,29.0,1594.0,6.1,14.2,0.432,2.1,6.1,0.347,4.0,8.1,0.494,0.506,1.2,1.4,0.873,0.6,2.7,3.3,3.5,0.6,0.2,2.1,2.1,15.6,,2024,branhma01
220.0,Jett Howard,20.0,ORL,SF,18.0,0.0,67.0,5.4,16.1,0.333,3.8,13.4,0.28,1.6,2.7,0.6,0.45,1.1,2.1,0.5,0.5,3.2,3.8,3.2,1.1,1.1,1.6,2.1,15.6,,2024,howarje01
221.0,Marcus Sasser,23.0,DET,PG,71.0,11.0,1351.0,5.8,13.6,0.428,2.4,6.4,0.375,3.4,7.2,0.474,0.516,1.5,1.8,0.879,0.3,3.0,3.3,6.3,1.2,0.3,2.4,2.7,15.6,,2024,sassema01
222.0,DÄvis BertÄns,31.0,2TM,PF,43.0,1.0,674.0,4.9,12.5,0.393,4.1,10.7,0.38,0.9,1.8,0.471,0.556,1.6,1.8,0.909,0.5,2.8,3.3,1.9,1.4,0.6,1.0,3.0,15.5,,2024,bertada01
222.0,DÄvis BertÄns,31.0,OKC,PF,15.0,0.0,91.0,4.0,10.3,0.385,4.0,9.5,0.417,0.0,0.8,0.0,0.577,5.5,5.9,0.933,0.8,3.2,4.0,3.6,1.2,1.2,0.4,4.0,17.4,,2024,bertada01
222.0,DÄvis BertÄns,31.0,CHO,PF,28.0,1.0,583.0,5.1,12.8,0.394,4.1,10.9,0.375,1.0,2.0,0.5,0.553,1.0,1.1,0.889,0.4,2.7,3.1,1.6,1.4,0.6,1.0,2.8,15.2,,2024,bertada01
223.0,OG Anunoby,26.0,2TM,SF,50.0,50.0,1702.0,6.0,12.2,0.489,2.2,5.6,0.382,3.8,6.6,0.581,0.577,1.4,1.9,0.753,1.0,3.4,4.4,2.3,1.4,0.8,1.7,2.5,15.5,,2024,anunoog01
223.0,OG Anunoby,26.0,TOR,SF,27.0,27.0,900.0,6.3,12.8,0.489,2.4,6.5,0.374,3.8,6.3,0.608,0.584,1.3,1.8,0.717,1.0,3.3,4.2,2.9,1.1,0.5,1.7,2.5,16.3,,2024,anunoog01
223.0,OG Anunoby,26.0,NYK,SF,23.0,23.0,802.0,5.6,11.5,0.488,1.8,4.7,0.394,3.8,6.8,0.553,0.568,1.5,1.9,0.791,1.0,3.5,4.6,1.6,1.8,1.0,1.7,2.6,14.6,,2024,anunoog01
224.0,Jonathan Isaac,26.0,ORL,PF,58.0,2.0,914.0,5.8,11.3,0.51,1.7,4.4,0.375,4.1,6.9,0.598,0.584,2.3,3.2,0.72,2.9,7.4,10.2,1.2,1.7,2.8,1.1,2.5,15.5,6MOY-9,2024,isaacjo01
225.0,Luke Kennard,27.0,MEM,SG,39.0,22.0,999.0,5.1,11.4,0.448,3.9,8.6,0.45,1.2,2.8,0.442,0.617,1.4,1.6,0.889,0.4,3.7,4.1,4.9,0.7,0.1,1.9,1.4,15.5,,2024,kennalu01
226.0,Payton Pritchard,26.0,BOS,PG,82.0,5.0,1825.0,5.9,12.5,0.468,2.9,7.5,0.385,3.0,5.0,0.593,0.583,0.9,1.1,0.821,1.4,3.8,5.2,5.5,0.8,0.1,1.2,2.1,15.5,,2024,pritcpa01
227.0,Jabari Smith Jr.,20.0,HOU,PF,76.0,76.0,2424.0,5.6,12.4,0.454,2.0,5.6,0.363,3.6,6.7,0.53,0.537,2.2,2.7,0.811,2.1,7.1,9.1,1.8,0.8,0.9,1.3,3.0,15.5,,2024,smithja05
228.0,Wendell Carter Jr.,24.0,ORL,C,55.0,48.0,1406.0,5.7,10.9,0.525,1.6,4.4,0.374,4.1,6.5,0.626,0.6,2.4,3.4,0.694,2.9,6.9,9.8,2.4,0.9,0.7,1.7,3.1,15.4,,2024,cartewe01
229.0,Gui Santos,21.0,GSW,PF,23.0,0.0,192.0,5.2,10.3,0.509,1.9,5.1,0.37,3.4,5.2,0.643,0.6,3.0,3.2,0.941,3.2,6.0,9.2,2.6,0.7,0.4,1.3,4.3,15.4,,2024,santogu01
230.0,Amen Thompson,21.0,HOU,SF,62.0,23.0,1388.0,6.2,11.6,0.536,0.2,1.5,0.138,6.0,10.1,0.595,0.545,2.7,4.0,0.684,3.8,6.8,10.6,4.2,2.0,1.0,2.3,3.7,15.4,,2024,thompam01
231.0,Simone Fontecchio,28.0,2TM,SF,66.0,43.0,1644.0,5.5,12.0,0.46,2.9,7.3,0.401,2.6,4.7,0.551,0.582,1.2,1.4,0.818,1.4,4.0,5.4,2.2,1.0,0.5,1.5,2.4,15.2,,2024,fontesi01
231.0,Simone Fontecchio,28.0,UTA,SF,50.0,34.0,1160.0,5.0,11.1,0.45,2.8,7.2,0.391,2.2,3.9,0.56,0.577,1.0,1.2,0.8,1.6,3.8,5.5,2.3,0.9,0.6,1.6,2.5,13.8,,2024,fontesi01
231.0,Simone Fontecchio,28.0,DET,SF,16.0,9.0,484.0,6.8,14.1,0.479,3.2,7.5,0.426,3.6,6.6,0.539,0.592,1.6,1.9,0.846,0.9,4.3,5.2,2.1,1.0,0.4,1.3,2.2,18.4,,2024,fontesi01
232.0,P.J. Washington,25.0,2TM,PF,73.0,45.0,2221.0,5.7,13.1,0.436,2.1,6.7,0.32,3.6,6.5,0.558,0.518,1.6,2.4,0.683,1.4,5.3,6.7,2.3,1.2,1.0,1.6,2.7,15.2,,2024,washipj01
232.0,P.J. Washington,25.0,CHO,PF,44.0,17.0,1286.0,6.4,14.2,0.446,2.2,6.8,0.324,4.1,7.4,0.558,0.524,1.9,2.6,0.713,1.5,5.0,6.5,2.7,1.1,0.9,1.8,3.1,16.8,,2024,washipj01
232.0,P.J. Washington,25.0,DAL,PF,29.0,28.0,935.0,4.9,11.6,0.421,2.0,6.5,0.314,2.8,5.1,0.556,0.508,1.2,2.0,0.627,1.2,5.7,6.9,1.7,1.3,1.0,1.2,2.2,13.1,,2024,washipj01
233.0,Sandro Mamukelashvili,24.0,SAS,C,46.0,5.0,451.0,5.8,12.4,0.471,1.5,5.1,0.297,4.3,7.3,0.593,0.532,2.0,2.7,0.735,3.6,8.1,11.7,3.9,0.6,1.0,1.5,2.8,15.2,,2024,mamuksa01
234.0,Miles McBride,23.0,NYK,PG,68.0,14.0,1328.0,5.6,12.3,0.452,3.0,7.2,0.41,2.6,5.1,0.511,0.572,1.2,1.4,0.86,0.8,1.9,2.7,3.1,1.4,0.2,0.8,2.9,15.2,,2024,mcbrimi01
235.0,Isaiah Thomas,34.0,PHO,PG,6.0,0.0,19.0,5.7,18.9,0.3,3.8,7.6,0.5,1.9,11.4,0.167,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,15.2,,2024,thomais02
236.0,Harrison Barnes,31.0,SAC,PF,82.0,82.0,2381.0,5.2,11.1,0.474,2.3,5.8,0.387,3.0,5.2,0.571,0.576,2.4,3.0,0.801,1.0,2.8,3.8,1.5,0.8,0.2,0.9,1.5,15.1,,2024,barneha02
237.0,Saddiq Bey,24.0,ATL,SF,63.0,51.0,2062.0,5.1,12.2,0.416,2.0,6.3,0.316,3.1,5.9,0.522,0.497,3.0,3.5,0.837,2.9,4.3,7.2,1.6,0.9,0.2,0.9,1.5,15.1,,2024,beysa01
238.0,Kevin Huerter,25.0,SAC,SG,64.0,59.0,1562.0,5.7,12.9,0.443,2.8,7.9,0.361,2.9,5.0,0.571,0.553,0.8,1.1,0.766,0.9,4.3,5.2,3.8,1.0,0.5,1.2,3.1,15.1,,2024,huertke01
239.0,Jaime Jaquez Jr.,22.0,MIA,SF,75.0,20.0,2113.0,5.8,11.9,0.489,1.1,3.4,0.322,4.7,8.4,0.558,0.536,2.4,3.0,0.811,1.4,3.5,4.9,3.3,1.3,0.3,1.9,2.8,15.1,"ROY-4,6MOY-9",2024,jaqueja01
240.0,Georges Niang,30.0,CLE,PF,82.0,10.0,1831.0,5.6,12.4,0.449,2.9,7.8,0.376,2.7,4.6,0.572,0.567,1.0,1.2,0.85,0.4,5.0,5.5,1.9,0.6,0.4,1.4,3.8,15.1,,2024,niangge01
241.0,Jakob Poeltl,28.0,TOR,C,50.0,50.0,1319.0,6.8,10.3,0.656,0.0,0.0,0.0,6.8,10.3,0.656,0.656,1.6,2.9,0.551,4.0,7.7,11.7,3.5,1.0,2.1,2.1,4.1,15.1,,2024,poeltja01
242.0,Ayo Dosunmu,24.0,CHI,SG,76.0,37.0,2212.0,5.9,11.7,0.501,1.9,4.8,0.403,3.9,6.9,0.568,0.583,1.4,1.7,0.81,0.9,2.6,3.5,3.9,1.1,0.6,1.7,2.7,15.0,,2024,dosunay01
243.0,Lester QuiÃ±ones,23.0,GSW,SG,37.0,0.0,394.0,5.1,12.9,0.397,2.9,8.0,0.364,2.2,4.8,0.453,0.511,1.8,2.6,0.69,1.9,4.7,6.6,3.3,0.5,0.2,1.6,4.0,15.0,,2024,quinole01
244.0,Julian Strawther,21.0,DEN,SF,50.0,0.0,545.0,5.4,14.7,0.369,2.7,9.1,0.297,2.7,5.5,0.488,0.462,1.5,2.0,0.71,0.3,3.7,4.0,3.1,1.1,0.5,1.5,3.6,15.0,,2024,strawju01
245.0,Hunter Tyson,23.0,DEN,PF,18.0,0.0,48.0,6.0,15.0,0.4,3.0,10.5,0.286,3.0,4.5,0.667,0.5,0.0,0.0,0.0,0.7,6.0,6.8,1.5,0.7,0.0,1.5,7.5,15.0,,2024,tysonhu01
246.0,Kobe Bufkin,20.0,ATL,SG,17.0,0.0,196.0,6.2,16.9,0.37,1.7,7.3,0.225,4.6,9.6,0.481,0.418,0.7,1.5,0.5,1.1,5.0,6.1,5.0,1.3,0.9,1.8,3.7,14.9,,2024,bufkiko01
247.0,Bruno Fernando,25.0,ATL,C,45.0,2.0,682.0,5.8,9.9,0.583,0.0,0.2,0.0,5.8,9.7,0.596,0.583,3.4,5.1,0.667,3.1,7.1,10.2,2.4,1.3,1.5,2.3,5.6,14.9,,2024,fernabr01
248.0,Brice Sensabaugh,20.0,UTA,SF,32.0,11.0,584.0,5.2,13.4,0.39,2.1,7.1,0.296,3.1,6.3,0.495,0.468,2.3,2.5,0.902,1.0,5.3,6.3,3.4,0.8,0.4,2.9,2.7,14.9,,2024,sensabr01
249.0,Nick Smith Jr.,19.0,CHO,SG,51.0,0.0,729.0,5.6,14.3,0.391,3.1,7.2,0.432,2.5,7.1,0.35,0.5,0.6,0.7,0.867,0.9,2.7,3.6,2.9,0.5,0.3,1.9,2.7,14.9,,2024,smithni01
250.0,Stanley Umude,24.0,DET,SG,24.0,2.0,307.0,4.3,9.9,0.44,2.8,6.2,0.453,1.5,3.6,0.419,0.583,3.4,3.8,0.906,0.9,5.0,6.0,1.3,0.9,0.8,1.6,4.7,14.9,,2024,umudest01
251.0,Dillon Brooks,28.0,HOU,SF,72.0,72.0,2227.0,5.3,12.4,0.428,2.1,6.0,0.359,3.2,6.4,0.492,0.515,2.0,2.4,0.844,0.9,3.1,4.0,1.9,1.0,0.2,1.4,3.9,14.8,,2024,brookdi01
252.0,JD Davison,21.0,BOS,SG,8.0,0.0,39.0,4.6,11.1,0.417,2.8,6.5,0.429,1.8,4.6,0.4,0.542,2.8,3.7,0.75,1.8,7.4,9.2,9.2,0.9,0.9,1.8,3.7,14.8,,2024,davisjd01
253.0,A.J. Green,24.0,MIL,SG,56.0,0.0,614.0,4.9,11.5,0.423,4.0,9.9,0.408,0.8,1.6,0.519,0.599,1.0,1.1,0.895,0.5,3.2,3.8,1.8,0.5,0.2,0.7,2.9,14.8,,2024,greenaj01
254.0,Brook Lopez,35.0,MIL,C,79.0,79.0,2411.0,5.5,11.3,0.485,2.2,6.0,0.366,3.3,5.2,0.621,0.583,1.6,2.0,0.821,1.7,4.4,6.1,1.9,0.6,2.8,1.2,2.9,14.8,,2024,lopezbr01
255.0,De'Anthony Melton,25.0,PHI,SG,38.0,33.0,1023.0,4.9,12.7,0.386,2.7,7.5,0.36,2.2,5.1,0.425,0.493,2.3,2.8,0.835,1.0,4.0,5.0,4.0,2.1,0.6,1.4,3.0,14.8,,2024,meltode01
256.0,Rudy Gobert,31.0,MIN,C,76.0,76.0,2593.0,5.6,8.5,0.661,0.0,0.0,0.0,5.6,8.5,0.664,0.661,3.5,5.4,0.638,4.0,9.7,13.6,1.4,0.7,2.2,1.6,3.3,14.7,DPOY-1,2024,goberru01
257.0,Sam Hauser,26.0,BOS,SF,79.0,13.0,1741.0,5.1,11.5,0.446,4.1,9.6,0.424,1.1,1.9,0.559,0.623,0.4,0.4,0.895,0.9,4.8,5.7,1.7,0.8,0.5,0.7,2.0,14.7,,2024,hausesa01
258.0,Tyus Jones,27.0,WAS,PG,66.0,66.0,1933.0,6.1,12.4,0.489,2.0,4.8,0.414,4.1,7.6,0.537,0.569,0.6,0.7,0.8,0.4,3.0,3.3,9.0,1.3,0.3,1.2,0.9,14.7,,2024,jonesty01
259.0,James Wiseman,22.0,DET,C,63.0,6.0,1091.0,6.2,10.1,0.613,0.0,0.1,0.0,6.2,10.0,0.617,0.613,2.4,3.4,0.706,3.6,7.5,11.1,1.8,0.4,1.3,2.2,4.7,14.7,,2024,wisemja01
260.0,Omer Yurtseven,25.0,UTA,C,48.0,12.0,545.0,6.5,12.2,0.538,0.3,1.6,0.208,6.2,10.6,0.588,0.552,1.3,1.8,0.679,4.8,9.0,13.7,1.9,0.5,1.2,2.4,3.4,14.7,,2024,yurtsom01
261.0,Santi Aldama,23.0,MEM,PF,61.0,35.0,1618.0,5.5,12.6,0.435,2.4,6.8,0.349,3.1,5.9,0.534,0.528,1.2,1.9,0.621,1.6,6.2,7.8,3.1,1.0,1.2,1.5,2.0,14.6,,2024,aldamsa01
262.0,Buddy Boeheim,24.0,DET,SF,10.0,0.0,84.0,3.9,12.4,0.31,3.4,10.7,0.32,0.4,1.7,0.25,0.448,3.4,4.3,0.8,1.3,3.0,4.3,1.3,0.0,0.4,0.0,2.1,14.6,,2024,boehebu01
263.0,Colin Castleton,23.0,LAL,C,16.0,0.0,59.0,5.5,9.8,0.563,0.0,0.0,0.0,5.5,9.8,0.563,0.563,3.7,3.7,1.0,3.7,3.7,7.3,1.8,1.2,0.0,1.8,6.7,14.6,,2024,castlco01
264.0,Anthony Gill,31.0,WAS,PF,50.0,3.0,466.0,5.8,12.4,0.469,0.8,3.2,0.244,5.0,9.2,0.546,0.5,2.2,2.8,0.806,2.9,4.4,7.3,2.6,1.0,0.8,1.8,3.7,14.6,,2024,gillan01
265.0,Aaron Holiday,27.0,HOU,PG,78.0,1.0,1269.0,5.3,11.8,0.446,2.4,6.2,0.387,2.9,5.7,0.51,0.547,1.6,1.8,0.921,0.7,2.8,3.5,4.0,1.2,0.2,1.5,3.5,14.6,,2024,holidaa01
266.0,Ziaire Williams,22.0,MEM,SF,51.0,15.0,1038.0,5.2,13.1,0.397,2.0,6.6,0.307,3.2,6.6,0.487,0.474,2.2,2.6,0.827,1.2,5.0,6.2,2.6,1.2,0.3,2.3,2.9,14.6,,2024,willizi02
267.0,Gordon Hayward,33.0,2TM,SF,51.0,28.0,1245.0,5.4,11.7,0.464,1.1,2.6,0.411,4.3,9.1,0.479,0.51,2.6,3.5,0.742,1.1,4.1,5.2,4.6,1.2,0.4,1.9,1.9,14.5,,2024,haywago01
267.0,Gordon Hayward,33.0,CHO,SF,25.0,25.0,798.0,6.3,13.4,0.468,1.0,2.8,0.361,5.3,10.6,0.496,0.505,2.8,3.7,0.765,1.1,4.2,5.3,5.2,1.3,0.5,2.3,2.1,16.3,,2024,haywago01
267.0,Gordon Hayward,33.0,OKC,SF,26.0,3.0,447.0,3.9,8.5,0.453,1.2,2.3,0.517,2.7,6.2,0.429,0.524,2.2,3.1,0.692,1.0,4.1,5.2,3.4,1.0,0.1,1.2,1.7,11.1,,2024,haywago01
268.0,Grayson Allen,28.0,PHO,SG,75.0,74.0,2513.0,4.9,9.8,0.499,2.9,6.4,0.461,1.9,3.4,0.57,0.649,1.8,2.1,0.878,0.7,3.5,4.2,3.3,1.0,0.6,1.4,2.2,14.5,,2024,allengr01
269.0,Armoni Brooks,25.0,BRK,PG,10.0,0.0,104.0,5.2,15.9,0.326,3.8,11.1,0.344,1.4,4.8,0.286,0.446,0.3,0.7,0.5,2.4,3.8,6.2,1.7,0.3,0.3,1.0,1.0,14.5,,2024,brookar01
270.0,Gradey Dick,20.0,TOR,SG,60.0,17.0,1268.0,5.4,12.6,0.425,2.5,6.8,0.365,2.9,5.8,0.495,0.524,1.2,1.4,0.863,0.8,3.0,3.7,1.9,1.0,0.1,1.4,2.5,14.5,,2024,dickgr01
271.0,Hamidou Diallo,25.0,WAS,SG,2.0,0.0,5.0,7.2,14.4,0.5,0.0,0.0,0.0,7.2,14.4,0.5,0.5,0.0,0.0,0.0,14.4,0.0,14.4,7.2,14.4,0.0,7.2,7.2,14.4,,2024,diallha01
272.0,Jusuf NurkiÄ,29.0,PHO,C,76.0,76.0,2078.0,5.5,10.9,0.51,0.4,1.6,0.244,5.2,9.3,0.555,0.528,2.9,4.5,0.64,3.9,10.6,14.5,5.2,1.4,1.4,3.0,4.4,14.4,,2024,nurkiju01
273.0,Onyeka Okongwu,23.0,ATL,C,55.0,8.0,1405.0,5.7,9.4,0.611,0.6,1.8,0.333,5.1,7.6,0.676,0.642,2.4,3.0,0.793,3.7,5.9,9.6,1.9,0.7,1.5,1.2,4.2,14.4,,2024,okongon01
274.0,Dylan Windler,27.0,3TM,SF,17.0,0.0,108.0,5.0,10.0,0.5,4.3,9.0,0.481,0.7,1.0,0.667,0.717,0.0,0.0,0.0,1.0,4.3,5.3,3.3,0.7,0.0,0.7,2.0,14.3,,2024,windldy01
274.0,Dylan Windler,27.0,NYK,SF,3.0,0.0,7.0,5.1,10.3,0.5,5.1,10.3,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,5.1,5.1,5.1,0.0,0.0,0.0,5.1,15.4,,2024,windldy01
274.0,Dylan Windler,27.0,LAL,SF,8.0,0.0,28.0,5.1,11.6,0.444,5.1,10.3,0.5,0.0,1.3,0.0,0.667,0.0,0.0,0.0,0.0,3.9,3.9,7.7,0.0,0.0,0.0,2.6,15.4,,2024,windldy01
274.0,Dylan Windler,27.0,ATL,SF,6.0,0.0,73.0,4.9,9.4,0.526,3.9,8.4,0.471,1.0,1.0,1.0,0.737,0.0,0.0,0.0,1.5,4.4,5.9,1.5,1.0,0.0,1.0,1.5,13.8,,2024,windldy01
275.0,Nic Claxton,24.0,BRK,C,71.0,71.0,2116.0,6.2,9.9,0.629,0.0,0.1,0.2,6.2,9.8,0.633,0.63,1.8,3.3,0.551,3.3,8.7,12.0,2.5,0.8,2.5,1.6,3.0,14.3,,2024,claxtni01
276.0,Mike Conley,36.0,MIN,PG,76.0,76.0,2193.0,4.8,10.6,0.457,2.9,6.6,0.442,1.9,3.9,0.481,0.595,1.7,1.8,0.911,0.6,3.0,3.6,7.4,1.4,0.3,1.7,2.1,14.3,,2024,conlemi01
277.0,Damian Jones,28.0,CLE,C,39.0,0.0,270.0,5.7,9.6,0.597,0.4,1.9,0.214,5.3,7.7,0.69,0.618,2.4,2.8,0.857,2.7,5.6,8.3,2.0,0.9,1.7,1.7,3.6,14.3,,2024,jonesda03
278.0,Kevin Knox,24.0,DET,SF,31.0,11.0,560.0,5.5,12.0,0.462,2.0,6.0,0.33,3.5,5.9,0.598,0.546,1.3,1.4,0.909,1.2,3.7,4.8,1.5,0.8,0.5,1.4,3.2,14.3,,2024,knoxke01
279.0,Christian Wood,28.0,LAL,PF,50.0,1.0,872.0,5.1,10.9,0.466,1.4,4.7,0.307,3.6,6.2,0.587,0.532,2.7,3.9,0.702,1.6,8.9,10.5,2.0,0.7,1.4,2.1,3.0,14.3,,2024,woodch01
280.0,Dante Exum,28.0,DAL,PG,55.0,17.0,1088.0,5.3,10.0,0.533,1.8,3.6,0.491,3.6,6.4,0.557,0.621,1.8,2.3,0.779,0.8,4.1,4.9,5.2,0.7,0.2,1.6,2.8,14.2,,2024,exumda01
281.0,Eric Gordon,35.0,PHO,SG,68.0,24.0,1893.0,5.2,11.8,0.443,2.9,7.5,0.378,2.4,4.2,0.561,0.565,1.0,1.2,0.797,0.3,2.0,2.3,2.6,1.3,0.6,1.4,1.5,14.2,,2024,gordoer01
282.0,MÃ£ozinha Pereira,23.0,MEM,SF,7.0,1.0,122.0,5.3,10.3,0.514,1.5,3.8,0.385,3.8,6.5,0.591,0.586,2.1,3.0,0.7,3.2,7.7,10.9,0.6,1.8,1.2,1.5,3.0,14.2,,2024,pereima01
283.0,Nikola JoviÄ,20.0,MIA,PF,46.0,38.0,896.0,5.1,11.3,0.452,2.6,6.5,0.399,2.5,4.7,0.525,0.568,1.3,1.9,0.702,1.0,6.7,7.7,3.6,1.0,0.6,1.7,3.3,14.1,,2024,jovicni01
284.0,Svi Mykhailiuk,26.0,BOS,SF,41.0,2.0,413.0,5.0,11.9,0.416,3.7,9.4,0.389,1.3,2.5,0.517,0.569,0.5,0.8,0.667,1.0,3.5,4.4,3.1,1.0,0.1,1.0,1.7,14.1,,2024,mykhasv01
285.0,Jeremy Sochan,20.0,SAS,PF,74.0,73.0,2193.0,5.6,12.7,0.438,1.1,3.7,0.308,4.4,9.0,0.492,0.483,1.8,2.4,0.771,2.2,5.6,7.8,4.1,1.0,0.7,2.3,2.8,14.1,,2024,sochaje01
286.0,Bruce Brown,27.0,2TM,SG,67.0,44.0,1866.0,5.4,11.2,0.478,1.0,3.2,0.323,4.3,8.1,0.538,0.523,2.3,2.7,0.824,1.0,4.5,5.5,3.7,1.1,0.3,1.7,2.9,14.0,,2024,brownbr01
286.0,Bruce Brown,27.0,IND,SG,33.0,33.0,981.0,5.5,11.5,0.475,1.2,3.7,0.327,4.3,7.8,0.545,0.527,2.5,3.0,0.817,0.9,4.7,5.7,3.7,1.3,0.3,1.5,3.0,14.6,,2024,brownbr01
286.0,Bruce Brown,27.0,TOR,PG,34.0,11.0,885.0,5.2,10.9,0.481,0.8,2.6,0.317,4.4,8.3,0.532,0.519,2.0,2.4,0.833,1.1,4.1,5.3,3.7,1.0,0.4,1.8,2.7,13.3,,2024,brownbr01
287.0,Doug McDermott,32.0,2TM,SF,64.0,0.0,904.0,4.9,11.3,0.433,3.7,9.1,0.41,1.2,2.2,0.527,0.599,0.4,0.8,0.579,0.4,2.0,2.3,2.8,0.6,0.1,1.1,2.5,14.0,,2024,mcderdo01
287.0,Doug McDermott,32.0,SAS,SF,46.0,0.0,700.0,4.9,11.1,0.442,3.9,8.9,0.439,1.0,2.2,0.452,0.619,0.5,0.9,0.588,0.4,2.1,2.5,2.9,0.6,0.1,1.2,2.5,14.2,,2024,mcderdo01
287.0,Doug McDermott,32.0,IND,SF,18.0,0.0,204.0,4.9,12.2,0.406,3.2,9.9,0.321,1.8,2.3,0.769,0.536,0.2,0.4,0.5,0.4,1.6,1.9,2.3,0.9,0.0,0.7,2.8,13.2,,2024,mcderdo01
288.0,Jeff Green,37.0,HOU,PF,78.0,6.0,1307.0,4.6,10.1,0.456,1.5,4.4,0.331,3.1,5.7,0.553,0.529,3.4,4.1,0.819,1.3,3.6,4.9,1.9,0.4,0.9,1.3,2.8,14.0,,2024,greenje02
289.0,Jahmi'us Ramsey,22.0,TOR,SG,7.0,1.0,121.0,5.4,12.2,0.439,1.8,6.5,0.273,3.6,5.7,0.632,0.512,1.5,1.8,0.833,1.2,5.4,6.5,2.4,2.1,0.0,2.1,3.0,14.0,,2024,ramseja01
290.0,Matt Ryan,26.0,NOP,SF,28.0,1.0,390.0,4.5,10.4,0.434,3.8,8.4,0.451,0.7,2.0,0.364,0.615,1.2,1.3,0.929,0.6,3.1,3.7,1.7,0.6,0.1,1.8,3.0,14.0,,2024,ryanma01
291.0,Chimezie Metu,26.0,2TM,C,51.0,12.0,859.0,5.2,10.2,0.504,1.2,3.9,0.298,4.0,6.3,0.633,0.561,2.4,2.7,0.906,1.7,6.4,8.1,1.9,1.8,0.7,2.2,3.0,13.9,,2024,metuch01
291.0,Chimezie Metu,26.0,PHO,C,37.0,5.0,448.0,5.3,10.4,0.508,1.2,4.1,0.294,4.1,6.3,0.646,0.565,3.1,3.5,0.884,1.9,6.9,8.8,1.5,1.5,0.7,2.2,3.1,14.9,,2024,metuch01
291.0,Chimezie Metu,26.0,DET,C,14.0,7.0,411.0,5.0,10.0,0.5,1.1,3.8,0.302,3.9,6.2,0.62,0.557,1.8,1.8,0.952,1.5,5.9,7.4,2.4,2.1,0.6,2.2,2.8,12.9,,2024,metuch01
292.0,Tre Mann,22.0,2TM,PG,41.0,28.0,987.0,5.3,11.5,0.459,1.7,4.6,0.373,3.6,6.9,0.516,0.533,1.6,2.2,0.763,0.7,4.7,5.4,6.0,1.9,0.1,2.4,1.8,13.9,,2024,manntr01
292.0,Tre Mann,22.0,OKC,PG,13.0,0.0,119.0,6.1,12.1,0.5,2.4,5.7,0.421,3.6,6.4,0.571,0.6,0.3,0.3,1.0,1.2,6.1,7.3,6.1,0.9,0.0,2.7,0.9,14.8,,2024,manntr01
292.0,Tre Mann,22.0,CHO,PG,28.0,28.0,868.0,5.2,11.4,0.453,1.6,4.4,0.364,3.6,7.0,0.509,0.524,1.8,2.4,0.759,0.7,4.5,5.2,6.0,2.0,0.1,2.3,1.9,13.8,,2024,manntr01
293.0,Marcus Morris,34.0,2TM,PF,49.0,7.0,817.0,5.1,11.6,0.439,2.1,5.2,0.403,3.0,6.4,0.469,0.53,1.6,1.9,0.818,1.0,4.9,5.9,1.6,0.7,0.6,1.3,3.3,13.9,,2024,morrima03
